scenario,text,labels,time_phrase,id
TRUONG_HOC,thi giữa kỳ môn lập trình trước thứ 6.,THI_CU,chủ nhật,1759
TRUONG_HOC,thứ 2 có thi cuối kỳ môn tiếng Anh.,THI_CU,thứ 2,1760
VAN_PHONG,thứ 2 phải cập nhật tiến độ kế hoạch.,THEO_DOI_CONG_VIEC,thứ 2,1761
CA_NHAN,thứ 6 có nhắc gia đình.,NHAC_VIEC,thứ 6,1762
CA_NHAN,ngày kia có mua đồ dùng cá nhân.,MUA_SAM,ngày kia,1763
CA_NHAN,phải làm quà sinh nhật trong hôm nay.,NHAC_VIEC,ngày kia,1764
TRUONG_HOC,chiều mai nộp bài bài tập nhóm.,NOP_BAI,chiều mai,1765
TRUONG_HOC,ngày kia phải họp lớp môn văn.,HOP_LOP,ngày kia,1766
CA_NHAN,phải làm bạn bè vào thứ 2.,NHAC_VIEC,thứ 2,1767
VAN_PHONG,chủ nhật theo dõi tiến độ hợp đồng.,THEO_DOI_CONG_VIEC,chủ nhật,1768
TRUONG_HOC,kiểm tra môn văn vào sáng mai.,THI_CU,sáng mai,1769
VAN_PHONG,nộp báo cáo công việc vào thứ 3.,NOP_BAO_CAO,thứ 3,1770
VAN_PHONG,hoàn thành báo cáo dự án trong hôm nay.,NOP_BAO_CAO,thứ 4,1771
VAN_PHONG,chiều mai có soạn email tài liệu.,GUI_EMAIL,chiều mai,1772
TRUONG_HOC,thi môn lập trình vào ngày kia.,THI_CU,ngày kia,1773
TRUONG_HOC,thi giữa kỳ môn tiếng Anh vào thứ 5.,THI_CU,thứ 5,1774
VAN_PHONG,ngày mai phải gửi email tài liệu.,GUI_EMAIL,ngày mai,1775
TRUONG_HOC,sáng mai nộp bài tập môn tiếng Anh.,NOP_BAI,sáng mai,1776
TRUONG_HOC,thứ 4 chuẩn bị bài môn tiếng Anh.,HOC_TAP,thứ 4,1777
VAN_PHONG,soạn email kế hoạch vào ngày kia.,GUI_EMAIL,ngày kia,1778
VAN_PHONG,soạn email công việc trước 17h.,GUI_EMAIL,chiều mai,1779
VAN_PHONG,soạn email dự án vào thứ 5.,GUI_EMAIL,thứ 5,1780
CA_NHAN,sáng mai nhớ gia đình.,NHAC_VIEC,sáng mai,1781
VAN_PHONG,hôm nay phải báo cáo tiến độ tài liệu.,THEO_DOI_CONG_VIEC,hôm nay,1782
TRUONG_HOC,sinh hoạt lớp môn lập trình vào ngày mai.,HOP_LOP,ngày mai,1783
CA_NHAN,hôm nay có đi gặp gia đình.,HEN_CA_NHAN,hôm nay,1784
TRUONG_HOC,ngày mai thi cuối kỳ môn lập trình.,THI_CU,ngày mai,1785
TRUONG_HOC,học bài môn văn vào thứ 4.,HOC_TAP,thứ 4,1786
VAN_PHONG,sáng mai cập nhật tiến độ tài liệu.,THEO_DOI_CONG_VIEC,sáng mai,1787
CA_NHAN,lịch hẹn bác sĩ vào thứ 5.,HEN_CA_NHAN,thứ 5,1788
VAN_PHONG,thứ 4 gửi báo cáo kế hoạch.,NOP_BAO_CAO,thứ 4,1789
TRUONG_HOC,ngày kia có học bài bài tập nhóm.,HOC_TAP,ngày kia,1790
VAN_PHONG,tối nay nộp báo cáo dự án.,NOP_BAO_CAO,tối nay,1791
CA_NHAN,ngày mai có đi mua bác sĩ.,MUA_SAM,ngày mai,1792
TRUONG_HOC,thi môn lập trình trước 8h.,THI_CU,chiều mai,1793
TRUONG_HOC,thi giữa kỳ môn văn vào tối nay.,THI_CU,tối nay,1794
TRUONG_HOC,ôn bài môn tiếng Anh vào chủ nhật.,HOC_TAP,chủ nhật,1795
TRUONG_HOC,học bài môn văn vào cuối tuần.,HOC_TAP,cuối tuần,1796
TRUONG_HOC,chiều mai phải sinh hoạt lớp môn lập trình.,HOP_LOP,chiều mai,1797
CA_NHAN,đi mua bạn bè trước 17h.,MUA_SAM,hôm nay,1798
TRUONG_HOC,thi môn văn vào hôm nay.,THI_CU,hôm nay,1799
TRUONG_HOC,tối nay hoàn thành bài tập môn lập trình.,NOP_BAI,tối nay,1800
CA_NHAN,tối nay phải đi mua đồ dùng cá nhân.,MUA_SAM,tối nay,1801
CA_NHAN,đi mua quà sinh nhật vào ngày kia.,MUA_SAM,ngày kia,1802
TRUONG_HOC,thi cuối kỳ bài tập nhóm vào thứ 6.,THI_CU,thứ 6,1803
TRUONG_HOC,hôm nay học bài môn tiếng Anh.,HOC_TAP,hôm nay,1804
TRUONG_HOC,thi cuối kỳ bài tập nhóm trước 8h.,THI_CU,chủ nhật,1805
TRUONG_HOC,hoàn thành bài tập môn văn vào thứ 4.,NOP_BAI,thứ 4,1806
CA_NHAN,chủ nhật phải hẹn đồ dùng cá nhân.,HEN_CA_NHAN,chủ nhật,1807
CA_NHAN,đi gặp bạn bè vào chủ nhật.,HEN_CA_NHAN,chủ nhật,1808
CA_NHAN,thứ 5 phải nhớ đồ dùng cá nhân.,NHAC_VIEC,thứ 5,1809
CA_NHAN,lịch hẹn bác sĩ trong hôm nay.,HEN_CA_NHAN,thứ 5,1810
CA_NHAN,thứ 3 phải đặt mua gia đình.,MUA_SAM,thứ 3,1811
TRUONG_HOC,thứ 2 có họp lớp môn lập trình.,HOP_LOP,thứ 2,1812
VAN_PHONG,hẹn gặp hợp đồng vào thứ 6.,HEN_LICH,thứ 6,1813
TRUONG_HOC,thứ 3 có học bài môn tiếng Anh.,HOC_TAP,thứ 3,1814
VAN_PHONG,theo dõi tiến độ dự án trước 8h.,THEO_DOI_CONG_VIEC,ngày kia,1815
CA_NHAN,đặt mua gia đình vào tối nay.,MUA_SAM,tối nay,1816
TRUONG_HOC,học bài môn toán trong hôm nay.,HOC_TAP,cuối tuần,1817
TRUONG_HOC,chiều mai có ôn bài môn lập trình.,HOC_TAP,chiều mai,1818
VAN_PHONG,thứ 4 có trao đổi dự án.,HEN_LICH,thứ 4,1819
CA_NHAN,đi mua bạn bè vào chiều mai.,MUA_SAM,chiều mai,1820
VAN_PHONG,trao đổi dự án trước thứ 6.,HEN_LICH,thứ 7,1821
TRUONG_HOC,họp lớp bài tập nhóm trong hôm nay.,HOP_LOP,thứ 5,1822
TRUONG_HOC,chủ nhật kiểm tra môn tiếng Anh.,THI_CU,chủ nhật,1823
CA_NHAN,tối nay phải hẹn quà sinh nhật.,HEN_CA_NHAN,tối nay,1824
TRUONG_HOC,thứ 3 học bài môn văn.,HOC_TAP,thứ 3,1825
VAN_PHONG,thứ 7 phải trả lời email công việc.,GUI_EMAIL,thứ 7,1826
TRUONG_HOC,ngày mai có thi môn lập trình.,THI_CU,ngày mai,1827
TRUONG_HOC,học bài môn toán vào thứ 5.,HOC_TAP,thứ 5,1828
CA_NHAN,thứ 4 có lịch hẹn bác sĩ.,HEN_CA_NHAN,thứ 4,1829
VAN_PHONG,gửi email dự án vào ngày kia.,GUI_EMAIL,ngày kia,1830
CA_NHAN,lịch hẹn gia đình vào hôm nay.,HEN_CA_NHAN,hôm nay,1831
CA_NHAN,phải làm quà sinh nhật vào sáng mai.,NHAC_VIEC,sáng mai,1832
TRUONG_HOC,sinh hoạt lớp môn lập trình vào thứ 4.,HOP_LOP,thứ 4,1833
VAN_PHONG,sáng mai phải lịch hẹn kế hoạch.,HEN_LICH,sáng mai,1834
TRUONG_HOC,tối nay hoàn thành bài tập bài tập nhóm.,NOP_BAI,tối nay,1835
CA_NHAN,thứ 2 phải phải làm bạn bè.,NHAC_VIEC,thứ 2,1836
TRUONG_HOC,thứ 4 có chuẩn bị bài môn lập trình.,HOC_TAP,thứ 4,1837
TRUONG_HOC,sáng mai họp lớp môn tiếng Anh.,HOP_LOP,sáng mai,1838
TRUONG_HOC,chuẩn bị bài môn lập trình trước cuối tuần.,HOC_TAP,thứ 7,1839
VAN_PHONG,hoàn thành báo cáo tài liệu vào thứ 5.,NOP_BAO_CAO,thứ 5,1840
CA_NHAN,thứ 3 nhớ gia đình.,NHAC_VIEC,thứ 3,1841
CA_NHAN,ngày mai hẹn gia đình.,HEN_CA_NHAN,ngày mai,1842
VAN_PHONG,meeting hợp đồng trước 8h.,HEN_LICH,thứ 5,1843
TRUONG_HOC,ngày mai chuẩn bị bài bài tập nhóm.,HOC_TAP,ngày mai,1844
CA_NHAN,nhớ quà sinh nhật trong hôm nay.,NHAC_VIEC,hôm nay,1845
VAN_PHONG,cuối tuần nộp báo cáo hợp đồng.,NOP_BAO_CAO,cuối tuần,1846
VAN_PHONG,chiều mai hẹn gặp tài liệu.,HEN_LICH,chiều mai,1847
VAN_PHONG,thứ 2 gửi email hợp đồng.,GUI_EMAIL,thứ 2,1848
VAN_PHONG,thứ 4 có nộp báo cáo tài liệu.,NOP_BAO_CAO,thứ 4,1849
TRUONG_HOC,thứ 4 hoàn thành bài tập môn lập trình.,NOP_BAI,thứ 4,1850
VAN_PHONG,thứ 6 phải gửi báo cáo kế hoạch.,NOP_BAO_CAO,thứ 6,1851
VAN_PHONG,soạn email dự án vào ngày mai.,GUI_EMAIL,ngày mai,1852
VAN_PHONG,lịch hẹn hợp đồng vào hôm nay.,HEN_LICH,hôm nay,1853
VAN_PHONG,ngày mai có theo dõi tiến độ công việc.,THEO_DOI_CONG_VIEC,ngày mai,1854
VAN_PHONG,thứ 2 phải nộp báo cáo công việc.,NOP_BAO_CAO,thứ 2,1855
CA_NHAN,ngày mai có hẹn quà sinh nhật.,HEN_CA_NHAN,ngày mai,1856
TRUONG_HOC,kiểm tra môn tiếng Anh trước 17h.,THI_CU,thứ 7,1857
VAN_PHONG,chủ nhật có gửi email kế hoạch.,GUI_EMAIL,chủ nhật,1858
TRUONG_HOC,thứ 7 họp lớp môn lập trình.,HOP_LOP,thứ 7,1859
TRUONG_HOC,hoàn thành bài tập môn tiếng Anh vào sáng mai.,NOP_BAI,sáng mai,1860
VAN_PHONG,nộp báo cáo hợp đồng trước 17h.,NOP_BAO_CAO,ngày mai,1861
VAN_PHONG,trả lời email hợp đồng vào thứ 2.,GUI_EMAIL,thứ 2,1862
VAN_PHONG,thứ 7 có gửi báo cáo tài liệu.,NOP_BAO_CAO,thứ 7,1863
CA_NHAN,sáng mai nhắc bác sĩ.,NHAC_VIEC,sáng mai,1864
CA_NHAN,ngày kia mua gia đình.,MUA_SAM,ngày kia,1865
TRUONG_HOC,thứ 3 có chuẩn bị bài môn toán.,HOC_TAP,thứ 3,1866
TRUONG_HOC,sinh hoạt lớp môn toán vào thứ 3.,HOP_LOP,thứ 3,1867
CA_NHAN,thứ 7 nhắc quà sinh nhật.,NHAC_VIEC,thứ 7,1868
VAN_PHONG,ngày kia có meeting dự án.,HEN_LICH,ngày kia,1869
VAN_PHONG,cuối tuần theo dõi tiến độ hợp đồng.,THEO_DOI_CONG_VIEC,cuối tuần,1870
TRUONG_HOC,ngày mai hoàn thành bài tập bài tập nhóm.,NOP_BAI,ngày mai,1871
CA_NHAN,đi gặp gia đình vào thứ 2.,HEN_CA_NHAN,thứ 2,1872
CA_NHAN,sáng mai có lịch hẹn bạn bè.,HEN_CA_NHAN,sáng mai,1873
TRUONG_HOC,thứ 4 phải họp lớp bài tập nhóm.,HOP_LOP,thứ 4,1874
TRUONG_HOC,nộp bài môn tiếng Anh vào ngày kia.,NOP_BAI,ngày kia,1875
CA_NHAN,thứ 2 hẹn bác sĩ.,HEN_CA_NHAN,thứ 2,1876
VAN_PHONG,nộp báo cáo tài liệu trước cuối tuần.,NOP_BAO_CAO,thứ 7,1877
VAN_PHONG,sáng mai có cập nhật tiến độ tài liệu.,THEO_DOI_CONG_VIEC,sáng mai,1878
TRUONG_HOC,hoàn thành bài tập môn tiếng Anh vào thứ 7.,NOP_BAI,thứ 7,1879
VAN_PHONG,trao đổi hợp đồng vào chiều mai.,HEN_LICH,chiều mai,1880
TRUONG_HOC,họp lớp môn tiếng Anh vào ngày mai.,HOP_LOP,ngày mai,1881
TRUONG_HOC,ngày mai có học bài môn văn.,HOC_TAP,ngày mai,1882
TRUONG_HOC,học bài bài tập nhóm trước 8h.,HOC_TAP,tối nay,1883
VAN_PHONG,theo dõi tiến độ hợp đồng trước 8h.,THEO_DOI_CONG_VIEC,tối nay,1884
VAN_PHONG,trả lời email kế hoạch trong hôm nay.,GUI_EMAIL,thứ 7,1885
TRUONG_HOC,nộp bài môn lập trình vào ngày mai.,NOP_BAI,ngày mai,1886
CA_NHAN,ngày kia có nhớ bác sĩ.,NHAC_VIEC,ngày kia,1887
VAN_PHONG,chiều mai có gửi báo cáo tài liệu.,NOP_BAO_CAO,chiều mai,1888
CA_NHAN,thứ 7 đi mua bác sĩ.,MUA_SAM,thứ 7,1889
CA_NHAN,nhớ đồ dùng cá nhân vào tối nay.,NHAC_VIEC,tối nay,1890
TRUONG_HOC,chuẩn bị bài bài tập nhóm trước thứ 6.,HOC_TAP,ngày kia,1891
VAN_PHONG,tối nay có hoàn thành báo cáo kế hoạch.,NOP_BAO_CAO,tối nay,1892
CA_NHAN,thứ 3 có mua gia đình.,MUA_SAM,thứ 3,1893
CA_NHAN,nhớ bạn bè vào ngày kia.,NHAC_VIEC,ngày kia,1894
CA_NHAN,thứ 3 lịch hẹn bạn bè.,HEN_CA_NHAN,thứ 3,1895
CA_NHAN,đi mua đồ dùng cá nhân trước ngày mai.,MUA_SAM,sáng mai,1896
CA_NHAN,thứ 4 phải mua đồ dùng cá nhân.,MUA_SAM,thứ 4,1897
CA_NHAN,nhắc bác sĩ vào chủ nhật.,NHAC_VIEC,chủ nhật,1898
TRUONG_HOC,thứ 2 có họp lớp bài tập nhóm.,HOP_LOP,thứ 2,1899
TRUONG_HOC,thứ 7 có sinh hoạt lớp môn lập trình.,HOP_LOP,thứ 7,1900
VAN_PHONG,soạn email dự án vào chủ nhật.,GUI_EMAIL,chủ nhật,1901
CA_NHAN,phải làm đồ dùng cá nhân vào chiều mai.,NHAC_VIEC,chiều mai,1902
VAN_PHONG,thứ 3 phải họp công việc.,HEN_LICH,thứ 3,1903
VAN_PHONG,cuối tuần phải theo dõi tiến độ kế hoạch.,THEO_DOI_CONG_VIEC,cuối tuần,1904
TRUONG_HOC,chuẩn bị bài môn toán trước 8h.,HOC_TAP,ngày kia,1905
TRUONG_HOC,học bài môn tiếng Anh vào thứ 5.,HOC_TAP,thứ 5,1906
CA_NHAN,mua gia đình vào sáng mai.,MUA_SAM,sáng mai,1907
CA_NHAN,mua đồ dùng cá nhân trước thứ 6.,MUA_SAM,thứ 3,1908
VAN_PHONG,chủ nhật phải hẹn gặp công việc.,HEN_LICH,chủ nhật,1909
TRUONG_HOC,ngày mai phải họp lớp môn lập trình.,HOP_LOP,ngày mai,1910
VAN_PHONG,gửi email dự án trong hôm nay.,GUI_EMAIL,tối nay,1911
VAN_PHONG,chiều mai báo cáo tiến độ kế hoạch.,THEO_DOI_CONG_VIEC,chiều mai,1912
TRUONG_HOC,sáng mai có ôn bài bài tập nhóm.,HOC_TAP,sáng mai,1913
TRUONG_HOC,sinh hoạt lớp bài tập nhóm trước thứ 6.,HOP_LOP,chiều mai,1914
VAN_PHONG,gửi email hợp đồng vào thứ 4.,GUI_EMAIL,thứ 4,1915
CA_NHAN,thứ 6 nhắc gia đình.,NHAC_VIEC,thứ 6,1916
TRUONG_HOC,họp lớp môn tiếng Anh vào thứ 3.,HOP_LOP,thứ 3,1917
CA_NHAN,sáng mai có nhớ đồ dùng cá nhân.,NHAC_VIEC,sáng mai,1918
VAN_PHONG,soạn email hợp đồng vào thứ 6.,GUI_EMAIL,thứ 6,1919
VAN_PHONG,nộp báo cáo hợp đồng trước 17h.,NOP_BAO_CAO,thứ 6,1920
CA_NHAN,mua gia đình trong hôm nay.,MUA_SAM,thứ 5,1921
TRUONG_HOC,nộp bài môn văn trước 8h.,NOP_BAI,ngày kia,1922
TRUONG_HOC,sinh hoạt lớp môn lập trình vào thứ 6.,HOP_LOP,thứ 6,1923
CA_NHAN,thứ 5 phải mua bác sĩ.,MUA_SAM,thứ 5,1924
VAN_PHONG,chiều mai có gửi email công việc.,GUI_EMAIL,chiều mai,1925
VAN_PHONG,chủ nhật có trao đổi dự án.,HEN_LICH,chủ nhật,1926
CA_NHAN,thứ 5 nhắc đồ dùng cá nhân.,NHAC_VIEC,thứ 5,1927
TRUONG_HOC,thứ 4 có thi môn văn.,THI_CU,thứ 4,1928
TRUONG_HOC,cuối tuần phải họp lớp môn toán.,HOP_LOP,cuối tuần,1929
CA_NHAN,thứ 5 có mua bạn bè.,MUA_SAM,thứ 5,1930
TRUONG_HOC,hoàn thành bài tập môn lập trình trước thứ 6.,NOP_BAI,thứ 4,1931
TRUONG_HOC,sinh hoạt lớp môn lập trình vào thứ 2.,HOP_LOP,thứ 2,1932
TRUONG_HOC,thứ 4 có học bài bài tập nhóm.,HOC_TAP,thứ 4,1933
CA_NHAN,đặt mua bạn bè vào thứ 5.,MUA_SAM,thứ 5,1934
TRUONG_HOC,thứ 5 phải kiểm tra bài tập nhóm.,THI_CU,thứ 5,1935
CA_NHAN,đi gặp bạn bè trước 10h.,HEN_CA_NHAN,cuối tuần,1936
TRUONG_HOC,cuối tuần ôn bài môn toán.,HOC_TAP,cuối tuần,1937
TRUONG_HOC,chiều mai có họp lớp bài tập nhóm.,HOP_LOP,chiều mai,1938
CA_NHAN,thứ 5 mua bác sĩ.,MUA_SAM,thứ 5,1939
TRUONG_HOC,thứ 4 có sinh hoạt lớp môn toán.,HOP_LOP,thứ 4,1940
CA_NHAN,tối nay đi mua đồ dùng cá nhân.,MUA_SAM,tối nay,1941
TRUONG_HOC,chủ nhật có sinh hoạt lớp môn tiếng Anh.,HOP_LOP,chủ nhật,1942
TRUONG_HOC,ngày mai sinh hoạt lớp môn toán.,HOP_LOP,ngày mai,1943
TRUONG_HOC,thứ 3 sinh hoạt lớp môn tiếng Anh.,HOP_LOP,thứ 3,1944
CA_NHAN,hẹn bác sĩ vào thứ 6.,HEN_CA_NHAN,thứ 6,1945
VAN_PHONG,hoàn thành báo cáo công việc vào sáng mai.,NOP_BAO_CAO,sáng mai,1946
VAN_PHONG,thứ 5 phải soạn email dự án.,GUI_EMAIL,thứ 5,1947
VAN_PHONG,chiều mai phải lịch hẹn công việc.,HEN_LICH,chiều mai,1948
VAN_PHONG,thứ 7 meeting tài liệu.,HEN_LICH,thứ 7,1949
VAN_PHONG,lịch hẹn công việc vào thứ 6.,HEN_LICH,thứ 6,1950
CA_NHAN,cuối tuần đi gặp bác sĩ.,HEN_CA_NHAN,cuối tuần,1951
VAN_PHONG,tối nay phải gửi báo cáo hợp đồng.,NOP_BAO_CAO,tối nay,1952
CA_NHAN,thứ 5 phải phải làm quà sinh nhật.,NHAC_VIEC,thứ 5,1953
VAN_PHONG,hôm nay có nộp báo cáo tài liệu.,NOP_BAO_CAO,hôm nay,1954
CA_NHAN,hôm nay có mua quà sinh nhật.,MUA_SAM,hôm nay,1955
VAN_PHONG,theo dõi tiến độ dự án vào chiều mai.,THEO_DOI_CONG_VIEC,chiều mai,1956
TRUONG_HOC,chiều mai phải nộp bài tập môn toán.,NOP_BAI,chiều mai,1957
CA_NHAN,ngày kia nhớ bạn bè.,NHAC_VIEC,ngày kia,1958
CA_NHAN,thứ 6 phải nhắc bạn bè.,NHAC_VIEC,thứ 6,1959
CA_NHAN,ngày kia đặt mua bác sĩ.,MUA_SAM,ngày kia,1960
VAN_PHONG,thứ 7 hẹn gặp công việc.,HEN_LICH,thứ 7,1961
TRUONG_HOC,học bài bài tập nhóm trước cuối tuần.,HOC_TAP,hôm nay,1962
VAN_PHONG,hôm nay có cập nhật tiến độ hợp đồng.,THEO_DOI_CONG_VIEC,hôm nay,1963
CA_NHAN,sáng mai phải phải làm bạn bè.,NHAC_VIEC,sáng mai,1964
TRUONG_HOC,thứ 5 phải sinh hoạt lớp môn lập trình.,HOP_LOP,thứ 5,1965
TRUONG_HOC,họp lớp môn lập trình trước 17h.,HOP_LOP,chiều mai,1966
TRUONG_HOC,thứ 4 có thi cuối kỳ môn văn.,THI_CU,thứ 4,1967
TRUONG_HOC,học bài môn toán trước cuối tuần.,HOC_TAP,sáng mai,1968
CA_NHAN,đặt mua bạn bè trước 17h.,MUA_SAM,sáng mai,1969
TRUONG_HOC,thứ 5 có ôn bài môn tiếng Anh.,HOC_TAP,thứ 5,1970
TRUONG_HOC,chuẩn bị bài môn tiếng Anh trước 8h.,HOC_TAP,sáng mai,1971
TRUONG_HOC,kiểm tra môn văn vào tối nay.,THI_CU,tối nay,1972
CA_NHAN,thứ 6 có nhắc gia đình.,NHAC_VIEC,thứ 6,1973
CA_NHAN,ngày kia có mua gia đình.,MUA_SAM,ngày kia,1974
TRUONG_HOC,thi cuối kỳ bài tập nhóm vào chủ nhật.,THI_CU,chủ nhật,1975
VAN_PHONG,thứ 6 gửi báo cáo công việc.,NOP_BAO_CAO,thứ 6,1976
TRUONG_HOC,chiều mai sinh hoạt lớp môn văn.,HOP_LOP,chiều mai,1977
CA_NHAN,đi gặp quà sinh nhật vào hôm nay.,HEN_CA_NHAN,hôm nay,1978
CA_NHAN,thứ 5 có nhớ bạn bè.,NHAC_VIEC,thứ 5,1979
CA_NHAN,nhớ bạn bè trước thứ 6.,NHAC_VIEC,thứ 6,1980
VAN_PHONG,soạn email công việc vào chiều mai.,GUI_EMAIL,chiều mai,1981
CA_NHAN,hẹn đồ dùng cá nhân trong hôm nay.,HEN_CA_NHAN,cuối tuần,1982
CA_NHAN,sáng mai phải đi gặp quà sinh nhật.,HEN_CA_NHAN,sáng mai,1983
TRUONG_HOC,thứ 7 thi giữa kỳ bài tập nhóm.,THI_CU,thứ 7,1984
VAN_PHONG,thứ 2 có hoàn thành báo cáo tài liệu.,NOP_BAO_CAO,thứ 2,1985
CA_NHAN,ngày kia đi gặp quà sinh nhật.,HEN_CA_NHAN,ngày kia,1986
VAN_PHONG,thứ 5 có hoàn thành báo cáo công việc.,NOP_BAO_CAO,thứ 5,1987
CA_NHAN,phải làm quà sinh nhật vào ngày kia.,NHAC_VIEC,ngày kia,1988
CA_NHAN,thứ 2 phải đi gặp gia đình.,HEN_CA_NHAN,thứ 2,1989
VAN_PHONG,trao đổi tài liệu vào ngày kia.,HEN_LICH,ngày kia,1990
VAN_PHONG,hoàn thành báo cáo kế hoạch vào chủ nhật.,NOP_BAO_CAO,chủ nhật,1991
VAN_PHONG,thứ 5 phải hoàn thành báo cáo công việc.,NOP_BAO_CAO,thứ 5,1992
CA_NHAN,thứ 7 phải nhớ bạn bè.,NHAC_VIEC,thứ 7,1993
TRUONG_HOC,thứ 2 họp lớp môn lập trình.,HOP_LOP,thứ 2,1994
TRUONG_HOC,học bài môn tiếng Anh vào thứ 3.,HOC_TAP,thứ 3,1995
TRUONG_HOC,ngày mai có ôn bài môn toán.,HOC_TAP,ngày mai,1996
TRUONG_HOC,thứ 5 phải thi cuối kỳ môn lập trình.,THI_CU,thứ 5,1997
VAN_PHONG,cuối tuần phải meeting công việc.,HEN_LICH,cuối tuần,1998
VAN_PHONG,hẹn gặp kế hoạch trước thứ 6.,HEN_LICH,thứ 5,1999
CA_NHAN,nhắc bác sĩ trong hôm nay.,NHAC_VIEC,thứ 2,2000
